filename,doi,guest_molecule,KD_A,PLD_A,guest_composition,zeolite_name,std_zeolite_name,si_al_ratio,modified_ion,loading_value,loading_unit,diffusion_coefficient_value,diffusion_coefficient_unit,temperature_value,temperature_unit,concentration_value,concentration_unit,adsorption_loading_value,adsorption_loading_unit,pressure_value,pressure_unit,experimental_method,distinguishing_variable,method_type,method_category
10.1039_d0cy00670,10.1039/d0cy00670,methanol,3.6,4.7,,H-ZSM-5(135),MFI-H,135,,,,8.39E-10,m2/s,333,K,,,13.5,wt%,,,QENS,,Experimental,QENS
10.1007_s11244-021-01450-z,10.1007/s11244-021-01450-z,methanol,3.6,4.7,,H-ZSM-5,MFI-H,25,,,,8.40E-10,m2/s,,K,,,30,molecules/unit cell,,,QENS,model: Volino-Dianoux,Experimental,QENS
10.1016_j.fuel.2021.122427,10.1016/j.fuel.2021.122427,propene,4.5,7,,CON,CON,,,,,8.47E-10,m2/s,498,K,,,,,,,Molecular Dynamics,simulation_type: multicomponent,Computational,MD
10.2516_ogst_2009065,10.2516/ogst/2009065,hexane,4.3,4.7,,silicalite-1,MFI-H,,,,,8.47E-10,m2/s,300,K,,,1,molecules/u.c.,,,QENS,diffusion_type: D_t,Experimental,QENS
10.3390_pr11102987,10.3390/pr11102987,nitrogen,3.64,4.1,,5A,LTA-Ca,,,,,8.49E-10,m2/s,253,K,,,,,,,Molecular Dynamics,,Computational,MD
10.3390_pr11102987,10.3390/pr11102987,nitrogen dioxide,,4.1,,5A,LTA-Ca,,,,,8.49E-10,m2/s,253,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_j.ces.2024.120183,10.1016/j.ces.2024.120183,"propene, butene",,4.7,,Meso-Z5,MFI-H,19,,,,8.50E-10,m2/s,773,K,,,,,,,Molecular Dynamics,toluene_loading: maximal,Computational,MD
10.1016_j.seppur.2021.119529,10.1016/j.seppur.2021.119529,methane,3.8,4.1,,flexible LTA,LTA,,,,,8.50E-10,m2/s,300,K,,,1,mol/unit cell,,,Equilibrium Molecular Dynamics (EMD),flexibility: flexible; length: 47.7 A,Computational,MD
10.1016_j.micromeso.2007.01.010,10.1016/j.micromeso.2007.01.010,methane,3.8,4.1,,NaCaA,LTA-NaCa,,,,,8.50E-10,m2/s,223,K,,,5,molecules/cavity,,,PFG NMR,crystal_size: 5 μm,Experimental,PFG NMR
10.1016_j.ceja.2026.101068,10.1016/j.ceja.2026.101068,trimethyl phosphate,,7.4,,FAU50,FAU-NaY,50,,,,8.50E-10,m2/s,298,K,,,,,,,Molecular Dynamics,range_endpoint: lower,Computational,MD
10.1016_j.ces.2024.120183_SI,10.1016/j.ces.2024.120183,"propene, butene",,4.7,,Meso-Z5,MFI-H,14.09,,,,8.50E-10,m2/s,773,K,,,100,,,,Molecular Dynamics,source_table: Table S4,Computational,MD
10.1016_j.fuel.2021.122427,10.1016/j.fuel.2021.122427,benzene,5.35,6.5,,MOR,MOR,,,,,8.56E-10,m2/s,1098,K,,,,,,,Molecular Dynamics,simulation_type: single,Computational,MD
10.1016_j.energy.2025.137012,10.1016/j.energy.2025.137012,propene,4.5,6.6,1:1:1:1:1,Fe2+-BEA,BEA-Fe2+,15,Fe2+,,,8.56E-10,m2/s,698,K,,,6,molecules/simulation cell,,,Molecular Dynamics,diffusion_system: multi-component,Computational,MD
10.1016_j.powtec.2022.118207,10.1016/j.powtec.2022.118207,stilbene,7,4.7,,ZSM-5,MFI-H,,,,,8.60E-10,m2/s,353,K,0.0001,mol/L,,,,,ZLC,geometry: cylinder; radius: 400 μm; diffusion_constant_type: apparent,Experimental,ZLC
10.3390_catal10111342,10.3390/catal10111342,methanol,3.6,4.7,,All-Silica MFI,MFI,,,,,8.60E-10,m2/s,473,K,,,5,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.2516_ogst_2009065,10.2516/ogst/2009065,hexane,4.3,4.7,,silicalite-1,MFI-H,,,,,8.64E-10,m2/s,300,K,,,4,molecules/u.c.,,,QENS,diffusion_type: D_t,Experimental,QENS
10.1039_d0cy00670,10.1039/d0cy00670,methanol,3.6,4.7,,H-ZSM-5(36),MFI-H,36,,,,8.64E-10,m2/s,333,K,,,14,wt%,,,QENS,,Experimental,QENS
10.1016_j.micromeso.2014.09.009,10.1016/j.micromeso.2014.09.009,water,2.65,4.1,,LTA-4A,LTA-4A,1,,,,8.65E-10,m2/s,503,K,,,224,molecules/unit cell,,,Molecular Dynamics,charge_scale: 75%,Computational,MD
10.1039_c8cp01022f,10.1039/c8cp01022f,ammonia,2.6,4.8,,H-LEV,LEV-H,34,,,,8.66E-10,m2/s,323,K,,,,,0.8,bar,QENS,analysis_model: Chudley-Elliott jump diffusion,Experimental,QENS
10.1007_s11244-021-01450-z,10.1007/s11244-021-01450-z,methanol,3.6,4.7,,H-ZSM-5,MFI-H,25,,,,8.70E-10,m2/s,,K,,,30,molecules/unit cell,,,QENS,model: Volino-Dianoux,Experimental,QENS
10.1016_j.memsci.2012.02.056,10.1016/j.memsci.2012.02.056,nitrogen,3.64,3.65,,DD3R,DDR-H,,,,,8.76E-10,m2/s,273,K,,,0.122,dimensionless,7.9,bar,Molecular Dynamics,framework: rigid; diffusion_type: Fickian,Computational,MD
10.3390_pr14030542,10.3390/pr14030542,methane,3.8,7.4,,HFAU,FAU-H,,,,,8.76E-10,m2/s,303,K,,,,,1,bar,Molecular Dynamics,relative_humidity: 20%,Computational,MD
10.1016_j.ces.2008.01.023,10.1016/j.ces.2008.01.023,water,2.65,4.1,,NaA-ZA1,LTA-Na,,,,,8.80E-10,m2/s,323,K,,,,,1,bar,Pervaporation,,Experimental,Membrane Permeation
10.1016_s1387-1811(02)00400-6,10.1016/s1387-1811(02)00400-6,benzene,5.35,7.4,,NaY,FAU-NaY,,,,,8.80E-10,m2/s,550,K,,,2.5,molecules per supercage,,,Simulation,source: Simulation,Computational,Other
10.1002_app.28228,10.1002/app.28228,propan-2-ol,4.7,7.4,,M-1,FAU-NaY,1.3,,,,8.80E-10,m2/s,303,K,80,mol/L,,,1,bar,membrane permeation (pervaporation),,Experimental,Membrane Permeation
10.1016_j.ceja.2026.101068,10.1016/j.ceja.2026.101068,dimethyl methylphosphonate,,7.4,,FAUs,FAU,,,,,8.80E-10,m2/s,298,K,,,,,,,Molecular Dynamics,source: Table 5,Computational,MD
10.1016_j.micromeso.2008.01.042,10.1016/j.micromeso.2008.01.042,"1,3,5-triisopropylbenzene",8.5,8.5,,IM-12,UTL-H,,,,,8.83E-10,m2/s,300,K,,,0.5,molecule/unit cell,,,Molecular Dynamics,,Computational,MD
10.3390_pr14030542,10.3390/pr14030542,methane,3.8,4.7,,ZSM5-300,MFI-H,,,,,8.83E-10,m2/s,303,K,,,,,1,bar,Molecular Dynamics,relative_humidity: 60%,Computational,MD
10.1016_j.apenergy.2004.07.010,10.1016/j.apenergy.2004.07.010,carbon dioxide,3.3,7.4,,13X,FAU-NaX,,,,,8.84E-10,m2/s,303,K,,,,,,,volumetric sorption rate method (inverse analysis of uptake curves),note: mean effective surface self-diffusion coefficient at this temperature,Experimental,Uptake/Release
10.1039_d0cy00670,10.1039/d0cy00670,methanol,3.6,4.7,,H-ZSM-5(135),MFI-H,135,,,,8.87E-10,m2/s,373,K,,,13.5,wt%,,,QENS,,Experimental,QENS
10.1016_j.catcom.2022.106415,10.1016/j.catcom.2022.106415,methanol,3.6,4.7,,H-ZSM-5,MFI-H,95,,,,8.88E-10,m2/s,423,K,,,3,MPUC,,,Molecular Dynamics,,Computational,MD
10.2516_ogst_2009065,10.2516/ogst/2009065,hexane,4.3,4.7,,silicalite-1,MFI-H,,,,,8.90E-10,m2/s,300,K,,,2,molecules/u.c.,,,QENS,diffusion_type: D_t,Experimental,QENS
10.1016_j.ces.2008.01.023,10.1016/j.ces.2008.01.023,ethanol,4.3,4.1,,NaA-ZA3,LTA-Na,,,,,8.93E-10,m2/s,323,K,,,,,1,bar,Pervaporation,,Experimental,Membrane Permeation
10.1039_d0cy00670,10.1039/d0cy00670,methanol,3.6,4.7,,H-ZSM-5(36),MFI-H,36,,,,8.98E-10,m2/s,373,K,,,14,wt%,,,QENS,,Experimental,QENS
10.1016_s0301-0104(03)00058-2,10.1016/s0301-0104(03)00058-2,methane,3.8,4.7,,silicalite-1,MFI-H,,,,,9.00E-10,m2/s,300,K,,,4,molecules/intersection,,,Molecular Dynamics,direction: x; parameter_set: B. Smit,Computational,MD
10.1016_j.memsci.2015.08.033,10.1016/j.memsci.2015.08.033,water,2.65,5.3,,VET24-quad,VET,,,,,9.00E-10,m2/s,300,K,,,0.39,g/cm3,,,Molecular Dynamics,diffusion_type: collective; direction: z,Computational,MD
10.1016_j.comptc.2023.114272,10.1016/j.comptc.2023.114272,carbon dioxide,3.3,4.7,,MFI,MFI,,,,,9.00E-10,m2/s,303,K,,,16,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1016_j.ceja.2026.101068,10.1016/j.ceja.2026.101068,trimethyl phosphate,,7.4,,FAU50,FAU-NaY,50,,,,9.00E-10,m2/s,298,K,,,,,,,Molecular Dynamics,range_endpoint: upper,Computational,MD
10.1016_j.fuel.2021.122427,10.1016/j.fuel.2021.122427,ethene,3.9,7,,CON,CON,,,,,9.01E-10,m2/s,698,K,,,,,,,Molecular Dynamics,simulation_type: single,Computational,MD
10.1016_j.apenergy.2004.07.010,10.1016/j.apenergy.2004.07.010,carbon dioxide,3.3,7.4,,13X,FAU-NaX,,,,,9.01E-10,m2/s,303,K,,,,,,,volumetric sorption rate method (inverse analysis of uptake curves),number_of_particles: 30,Experimental,Uptake/Release
10.1016_j.ces.2008.01.023,10.1016/j.ces.2008.01.023,ethanol,4.3,4.1,,NaA-ZA4,LTA-Na,,,,,9.03E-10,m2/s,323,K,,,,,1,bar,Pervaporation,,Experimental,Membrane Permeation
10.1039_d0cy00670,10.1039/d0cy00670,methoxymethane,4.7,4.7,,H-ZSM-5(36),MFI-H,36,,,,9.17E-10,m2/s,293,K,,,12,wt%,,,QENS,,Experimental,QENS
10.1007_s11244-021-01450-z,10.1007/s11244-021-01450-z,methanol,3.6,4.7,,H-ZSM-5,MFI-H,25,,,,9.20E-10,m2/s,323,K,,,30,molecules/unit cell,,,QENS,model: Volino-Dianoux,Experimental,QENS
10.1007_s11244-021-01450-z,10.1007/s11244-021-01450-z,methanol,3.6,4.7,,H-ZSM-5,MFI-H,25,,,,9.20E-10,m2/s,373,K,,,30,molecules/unit cell,,,QENS,model: Volino-Dianoux,Experimental,QENS
10.1016_j.ijheatmasstransfer.2019.05.080,10.1016/j.ijheatmasstransfer.2019.05.080,water,2.65,7.4,,Zeolite NaMgX,FAU-NaMgX,,Mg2+,0.56,exchange degree,9.30E-10,m2/s,303,K,,,,,0.025,bar,Fick diffusion analysis,,Computational,Other
10.1016_j.ijheatmasstransfer.2019.05.080,10.1016/j.ijheatmasstransfer.2019.05.080,water,2.65,7.4,,Zeolite NaMgX,FAU-NaMgX,,Mg2+,0.56,exchange degree,9.30E-10,m2/s,,K,,,,,,,"Fick diffusion analysis, concentration dependence fitting",measurement_type: D|q->qs; q/q_s: >0.98,Computational,Other
10.1016_j.chemphys.2007.10.036,10.1016/j.chemphys.2007.10.036,pentane,4.5,4.7,,silicalite-1,MFI-H,,,,,9.30E-10,m2/s,200,K,,,2,molecules/unit cell,,,Molecular Dynamics,potential_source: ab initio fitted; component: D_y; source_table: Table 5,Computational,MD
10.1016_j.jcat.2019.07.010_SI,10.1016/j.jcat.2019.07.010,methane,3.8,4.06,,AlPO-RHO,RHO,,,,,9.30E-10,m2/s,298,K,,,2,molecules/cavity,,,Molecular Dynamics,simulation_time: 200 ns,Computational,MD
10.1016_j.fuel.2021.122427,10.1016/j.fuel.2021.122427,ethene,3.9,7,,CON,CON,,,,,9.34E-10,m2/s,498,K,,,,,,,Molecular Dynamics,simulation_type: multicomponent,Computational,MD
10.1039_d0cy00670,10.1039/d0cy00670,methanol,3.6,4.7,,H-ZSM-5(135),MFI-H,135,,,,9.36E-10,m2/s,623,K,,,13.5,wt%,,,QENS,data_type: extrapolated to 623 K,Experimental,QENS
10.1016_j.catcom.2022.106415,10.1016/j.catcom.2022.106415,methanol,3.6,4.7,,H-ZSM-5,MFI-H,191,,,,9.38E-10,m2/s,423,K,,,3,MPUC,,,Molecular Dynamics,,Computational,MD
10.1016_j.fuel.2021.122427,10.1016/j.fuel.2021.122427,ethene,3.9,4.7,,MFI,MFI,,,,,9.39E-10,m2/s,1098,K,,,,,,,Molecular Dynamics,simulation_type: single,Computational,MD
10.1016_j.jcat.2015.10.024,10.1016/j.jcat.2015.10.024,pent-1-ene,4.5,5.8,,ITQ-39,ITN,,,,,9.40E-10,m2/s,900,K,,,16,molecules per 2×2×1 supercell,,,Molecular dynamics,direction: z,Computational,MD
10.1016_j.jcat.2019.07.010_SI,10.1016/j.jcat.2019.07.010,methane,3.8,4.06,,AlPO-RHO,RHO,,,,,9.40E-10,m2/s,298,K,,,2,molecules/cavity,,,Molecular Dynamics,simulation_time: 100 ns,Computational,MD
10.1016_j.catcom.2022.106415,10.1016/j.catcom.2022.106415,methanol,3.6,4.7,,H-ZSM-5,MFI-H,191,,,,9.41E-10,m2/s,473,K,,,3,MPUC,,,Molecular Dynamics,,Computational,MD
10.1002_chem.201604009,10.1002/chem.201604009,nitrogen,3.64,4.4,,DAC,DAC,,,,,9.50E-10,m2/s,298,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1002_aic.690420507,10.1002/aic.690420507,strontium(2+),,,"0.2N Na+, 0.07N Sr++, 0.02N Ca++",zeolite,zeolite,,,,,9.58E-10,m2/s,353,K,0.07,mol/L,,,,,Column breakthrough fitting,model: single-diffusion pore,Experimental,Column Dynamics
10.1016_j.ijggc.2013.09.013,10.1016/j.ijggc.2013.09.013,carbon dioxide,3.3,4.6,,TON,TON,,,,,9.60E-10,m2/s,450,K,,,,,,,Molecular Dynamics,type: self-diffusion coefficient; box: 1,Computational,MD
10.1002_clen.201700042,10.1002/clen.201700042,carbon dioxide,3.3,4.1,,GZA-4 (6-7 mm),LTA-Na,,,,,9.60E-10,m2/s,298,K,,,,,1,bar,Packed bed column uptake,,Experimental,Column Dynamics
10.1016_j.fuel.2021.122427,10.1016/j.fuel.2021.122427,ethene,3.9,7,,CON,CON,,,,,9.62E-10,m2/s,498,K,,,,,,,Molecular Dynamics,simulation_type: single,Computational,MD
10.1039_d0cy00670,10.1039/d0cy00670,methoxymethane,4.7,4.7,,H-ZSM-5(36),MFI-H,36,,,,9.65E-10,m2/s,333,K,,,12,wt%,,,QENS,,Experimental,QENS
10.1016_j.ces.2009.12.044,10.1016/j.ces.2009.12.044,2-methylpropane,5,7.4,,13X,FAU-NaX,1.18,,,,9.67E-10,m2/s,373,K,,,2,molecules/unit cell,,,Molecular Dynamics,diffusion_type: self,Computational,MD
10.1016_j.energy.2023.127748,10.1016/j.energy.2023.127748,butene,4.5,6.6,"butene:60.1%, propene:11.3%, ethene:7.3%",Fe-beta,BEA-Fe,,Fe,,,9.70E-10,m2/s,473,K,,,,,,,Molecular Dynamics,diffusion_type: multicomponent,Computational,MD
10.1016_j.memsci.2012.02.056,10.1016/j.memsci.2012.02.056,nitrogen,3.64,3.65,,DD3R,DDR-H,,,,,9.70E-10,m2/s,273,K,,,,,,,Molecular Dynamics,framework: flexible; diffusion_type: self,Computational,MD
10.3390_catal10111342,10.3390/catal10111342,methanol,3.6,4.7,,Acidic MFI,MFI-H,31,H+,,,9.70E-10,m2/s,473,K,,,3,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.17035_d.2021.0126616554_SI,10.17035/d.2021.0126616554,water,2.65,7.4,,"Na-Y(2, SII+SJ)",FAU-NaY,2,,,,9.70E-10,m2/s,432,K,,,120,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1016_s0021-9517(03)00053-8,10.1016/s0021-9517(03)00053-8,2-amn,,6.3,,ITQ-17,BEC-H,,,,,9.74E-10,m2/s,450,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1039_d0cy00670,10.1039/d0cy00670,methoxymethane,4.7,4.7,,H-ZSM-5(135),MFI-H,135,,,,9.75E-10,m2/s,293,K,,,10,wt%,,,QENS,,Experimental,QENS
10.3390_pr14030542,10.3390/pr14030542,propane,4.3,6.6,,BETA-25,BEA-H,,,,,9.80E-10,m2/s,303,K,,,,,1,bar,Molecular Dynamics,relative_humidity: 60%,Computational,MD
10.1016_j.ijheatmasstransfer.2019.05.080,10.1016/j.ijheatmasstransfer.2019.05.080,water,2.65,7.4,,Zeolite NaX/MgCl2,FAU-NaX/MgCl2,,MgCl2,12.6,wt%,9.87E-10,m2/s,,K,,,,,,,Fick diffusion analysis,range_bound: upper; parameter: D_e,Computational,Other
10.3390_pr11102987,10.3390/pr11102987,nitrogen,3.64,4.1,,5A,LTA-Ca,,,,,9.87E-10,m2/s,263,K,,,,,,,Molecular Dynamics,,Computational,MD
10.3390_pr11102987,10.3390/pr11102987,nitrogen dioxide,,4.1,,5A,LTA-Ca,,,,,9.87E-10,m2/s,263,K,,,,,,,Molecular Dynamics,,Computational,MD
10.3390_pr11102987,10.3390/pr11102987,carbon dioxide,3.3,4.1,,5A,LTA-Ca,,,,,9.88E-10,m2/s,293,K,,,,,,,Molecular Dynamics,,Computational,MD
10.17035_d.2019.0082440884,10.17035/d.2019.0082440884,phenol,5.85,6.6,,all-silica Beta,BEA,,,,,9.88E-10,m2/s,418,K,,,4,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1039_d0cy00670,10.1039/d0cy00670,methoxymethane,4.7,4.7,,H-ZSM-5(36),MFI-H,36,,,,9.89E-10,m2/s,373,K,,,12,wt%,,,QENS,,Experimental,QENS
10.1016_j.catcom.2022.106415,10.1016/j.catcom.2022.106415,methanol,3.6,4.7,,Siliceous ZSM-5,MFI-H,,,,,9.97E-10,m2/s,423,K,,,3,MPUC,,,Molecular Dynamics,,Computational,MD
10.1016_j.ces.2018.01.027,10.1016/j.ces.2018.01.027,propane,4.3,4.7,,ZSM-5 (silicalite),MFI-H,,,,,1.00E-09,m2/s,300,K,,,8,molecules/unit cell,,,Molecular Dynamics (MD),,Computational,MD
10.1016_j.jcat.2015.10.024,10.1016/j.jcat.2015.10.024,toluene,5.85,5.8,,ITQ-39,ITN,,,,,1.00E-09,m2/s,900,K,,,16,molecules per 2×2×1 supercell,,,Molecular dynamics,,Computational,MD
10.1016_j.jmgm.2021.108048,10.1016/j.jmgm.2021.108048,ethanol,4.3,4.7,,HZM-5 (Si/Al = 47),HZM-5,47,,,,1.00E-09,m2/s,300,K,,,8,molecules/supercell,,,Molecular Dynamics,,Computational,MD
10.1016_j.jmgm.2021.108048,10.1016/j.jmgm.2021.108048,methanol,3.6,4.7,,HZSM-5 (Si/Al = 23),MFI-H,23,,,,1.00E-09,m2/s,300,K,,,16,molecules/supercell,,,Molecular Dynamics,,Computational,MD
10.1016_j.jmgm.2021.108048,10.1016/j.jmgm.2021.108048,methanol,3.6,4.7,,HZSM-5 (Si/Al=23),MFI-H,23,,,,1.00E-09,m2/s,300,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_j.applthermaleng.2016.01.142,10.1016/j.applthermaleng.2016.01.142,water,2.65,7.4,,zeolite 13X,FAU-NaX,,,,,1.00E-09,m2/s,,K,,,,,,,Simulation,value_type: maximum,Computational,Other
10.1016_j.micromeso.2007.01.010,10.1016/j.micromeso.2007.01.010,methane,3.8,4.1,,NaCaA,LTA-NaCa,,,,,1.00E-09,m2/s,298,K,,,5,molecules/cavity,,,PFG NMR,crystal_size: 5 μm,Experimental,PFG NMR
10.1016_j.comptc.2023.114272,10.1016/j.comptc.2023.114272,carbon dioxide,3.3,4.7,118:10 CO2:CH4,MFI,MFI,,,,,1.00E-09,m2/s,293,K,,,14.75,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1039_c5cs00210a,10.1039/c5cs00210a,water,2.65,7.4,,Si-FAU,FAU-Si,,,,,1.00E-09,m2/s,300,K,,,4,molecules/unit cell,,,Molecular Dynamics,approximation: lattice/jump diffusion,Computational,MD
10.1016_j.ceja.2026.101068,10.1016/j.ceja.2026.101068,dimethyl methylphosphonate oxide,,7.4,,FAU50,FAU-NaY,50,,,,1.00E-09,m2/s,298,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_j.ces.2024.120183_SI,10.1016/j.ces.2024.120183,Butene,4.5,4.7,,Meso-Z5,MFI-H,14.09,,,,1.00E-09,m2/s,673,K,,,,,,,Molecular Dynamics,source_table: Table S5,Computational,MD
10.3390_pr14030542,10.3390/pr14030542,ethane,4.0,6.6,,BETA-25,BEA-H,,,,,1.00E-09,m2/s,303,K,,,,,1,bar,Molecular Dynamics,relative_humidity: 90%,Computational,MD
10.3390_pr11102987,10.3390/pr11102987,nitrogen,3.64,7.4,,13X,FAU-NaX,,,,,1.01E-09,m2/s,333,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_j.jcat.2015.10.024,10.1016/j.jcat.2015.10.024,1-ethyl-4-methylbenzene,6.2,5.8,,ITQ-39,ITN,,,,,1.01E-09,m2/s,900,K,,,16,molecules per 2×2×1 supercell,,,Molecular dynamics,,Computational,MD
10.1016_j.fuel.2021.122427,10.1016/j.fuel.2021.122427,benzene,5.35,6.5,,MOR,MOR,,,,,1.02E-09,m2/s,898,K,,,,,,,Molecular Dynamics,simulation_type: single,Computational,MD
10.1016_j.jmgm.2021.108048,10.1016/j.jmgm.2021.108048,methanol,3.6,4.7,"80% methanol, 20% ethanol",HZM-5 (Si/Al=47),MFI-H,47,,,,1.02E-09,m2/s,300,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1002_ceat.202000356,10.1002/ceat.202000356,methane,3.8,7.4,,FAU,FAU,1,,,,1.02E-09,m2/s,293,K,,,2.1,wt%,,,Molecular Dynamics,,Computational,MD
10.3390_nano15141077,10.3390/nano15141077,carbon dioxide,3.3,4.1,,5A,LTA-Ca,1,,,,1.02E-09,m2/s,298,K,,,77,molecules/unit cell,2,bar,Molecular Dynamics,,Computational,MD
10.1039_c8cp01022f,10.1039/c8cp01022f,ammonia,2.6,4.8,,H-LEV,LEV-H,34,,,,1.02E-09,m2/s,373,K,,,,,0.8,bar,QENS,analysis_model: Volino-Dianoux confined diffusion,Experimental,QENS
10.1016_j.catcom.2022.106415,10.1016/j.catcom.2022.106415,methanol,3.6,4.7,,Siliceous ZSM-5,MFI-H,,,,,1.03E-09,m2/s,473,K,,,3,MPUC,,,Molecular Dynamics,,Computational,MD
10.1002_ceat.202000356,10.1002/ceat.202000356,methane,3.8,7.4,,FAU,FAU,1,,,,1.03E-09,m2/s,293,K,,,0.7,wt%,,,Molecular Dynamics,,Computational,MD
10.1016_j.apenergy.2004.07.010,10.1016/j.apenergy.2004.07.010,carbon dioxide,3.3,7.4,,13X,FAU-NaX,,,,,1.04E-09,m2/s,303,K,,,,,,,volumetric sorption rate method (inverse analysis of uptake curves),number_of_particles: 35,Experimental,Uptake/Release
10.1016_j.micromeso.2022.112391,10.1016/j.micromeso.2022.112391,water,2.65,4.7,,H-ZSM-5,MFI-H,47,H+,,,1.04E-09,m2/s,330,K,,,2.8,wt%,,,Molecular Dynamics (simulated QENS),analysis: simulated QENS (SS model),Computational,MD
10.2516_ogst_2009065,10.2516/ogst/2009065,hexane,4.3,4.7,,silicalite-1,MFI-H,,,,,1.04E-09,m2/s,300,K,,,3,molecules/u.c.,,,QENS,diffusion_type: D_t,Experimental,QENS
10.1021_acs.jpcc.5b06010_SI,10.1021/acs.jpcc.5b06010,pentadecafluorooctanoic acid,8.0,5.3,,MRE,MRE,,,,,1.05E-09,m2/s,298,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1039_c8cp01022f,10.1039/c8cp01022f,ammonia,2.6,4.8,,H-LEV,LEV-H,17,,,,1.06E-09,m2/s,273,K,,,90,molecules per supercell,,,Molecular Dynamics,analysis_scale: nano,Computational,MD
10.1039_d0cy00670,10.1039/d0cy00670,methoxymethane,4.7,4.7,,H-ZSM-5(135),MFI-H,135,,,,1.06E-09,m2/s,333,K,,,10,wt%,,,QENS,,Experimental,QENS
10.1016_j.chemphys.2007.10.036,10.1016/j.chemphys.2007.10.036,pentane,4.5,4.7,,silicalite-1,MFI-H,,,,,1.07E-09,m2/s,350,K,,,2,molecules/unit cell,,,Molecular Dynamics,potential_source: ab initio fitted; component: D_x; source_table: Table 5,Computational,MD
10.1016_j.jmgm.2021.108048,10.1016/j.jmgm.2021.108048,methanol,3.6,4.7,,HZM-5 (Si/Al = 47),HZM-5,47,,,,1.07E-09,m2/s,300,K,,,16,molecules/supercell,,,Molecular Dynamics,,Computational,MD
10.1016_j.jmgm.2021.108048,10.1016/j.jmgm.2021.108048,methanol,3.6,4.7,,HZM-5 (Si/Al=47),MFI-H,47,,,,1.07E-09,m2/s,300,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_j.fuel.2021.122427,10.1016/j.fuel.2021.122427,benzene,5.35,6.5,,MOR,MOR,,,,,1.08E-09,m2/s,298,K,,,,,,,Molecular Dynamics,simulation_type: multicomponent,Computational,MD
10.1016_j.apenergy.2004.07.010,10.1016/j.apenergy.2004.07.010,carbon dioxide,3.3,7.4,,13X,FAU-NaX,,,,,1.08E-09,m2/s,323,K,,,,,,,volumetric sorption rate method (inverse analysis of uptake curves),number_of_particles: 40,Experimental,Uptake/Release
10.1016_j.memsci.2012.02.056,10.1016/j.memsci.2012.02.056,dioxygen,3.46,3.65,,DD3R,DDR-H,,,,,1.08E-09,m2/s,273,K,,,,,,,Molecular Dynamics,framework: flexible; diffusion_type: self,Computational,MD
10.1002_chem.201604009,10.1002/chem.201604009,nitrogen,3.64,3.8,,AFT,AFT,,,,,1.08E-09,m2/s,298,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1039_c8cp01022f,10.1039/c8cp01022f,ammonia,2.6,4.8,,H-LEV,LEV-H,34,,,,1.08E-09,m2/s,373,K,,,,,0.8,bar,QENS,analysis_model: Chudley-Elliott jump diffusion,Experimental,QENS
10.1039_d0cy00670,10.1039/d0cy00670,methoxymethane,4.7,4.7,,H-ZSM-5(135),MFI-H,135,,,,1.08E-09,m2/s,373,K,,,10,wt%,,,QENS,,Experimental,QENS
10.1016_j.icheatmasstransfer.2025.109210,10.1016/j.icheatmasstransfer.2025.109210,dioxygen,3.46,4.06,,RHO,RHO,,,,,1.08E-09,m2/s,200,K,,,1,mol/unit cell,,,Equilibrium Molecular Dynamics (EMD),framework: rigid; thickness: 29.838 ?,Computational,MD
10.1016_j.cej.2022.136108,10.1016/j.cej.2022.136108,"(e)-1,2-dichloroethene",4.5,7.4,,NaY@meso-SiO2-1.2,FAU-NaY,,,,,1.09E-09,m2/s,343,K,,,,,1,bar,Inverse gas chromatography,RH: 50%,Experimental,Column Dynamics
10.1016_j.catcom.2022.106415,10.1016/j.catcom.2022.106415,methanol,3.6,4.7,,H-ZSM-5,MFI-H,47,,,,1.09E-09,m2/s,473,K,,,3,MPUC,,,Molecular Dynamics,,Computational,MD
10.1016_j.chemosphere.2020.127935,10.1016/j.chemosphere.2020.127935,carbon dioxide,3.3,4.7,,silicalite-1,MFI-H,,,,,1.10E-09,m2/s,296,K,,,,,4.154325,bar,membrane permeation (constant pressure),,Experimental,Membrane Permeation
10.1016_j.chemphys.2007.10.036,10.1016/j.chemphys.2007.10.036,pentane,4.5,4.7,,silicalite-1,MFI-H,,,,,1.10E-09,m2/s,,K,,,4,molecules/unit cell,,,Molecular Dynamics,parameter_set: fix; source_table: Table 3,Computational,MD
